ProspectID,LeadNumber,LeadOrigin,LeadSource,LeadScore,EngagementScore,TotalVisits,AverageTimePerVisit
6536e1c5-9c3c-4d3f-9d17-14692104d77d,635710,API,Olark Chat,80,0,0,0
7789a374-41a1-4ba5-8f69-5ea7395986d9,635706,Landing Page Submission,Google,75,0,4,32.33
9acc7799-aa99-49fa-b012-6c926eeb1836,635693,Landing Page Submission,Organic Search,170,0,3,167.5
5aad0fb5-f576-4d5c-a6e8-54b8dd938594,635686,Landing Page Submission,Organic Search,195,10,5,182.5
e3c953f5-b757-471e-bb7d-7503a100046c,635654,Landing Page Submission,Organic Search,70,0,3,58.5
795e78cb-a8b1-4ad3-84a3-8a9db512b7e3,635638,Landing Page Submission,Direct Traffic,280,200,5,9
8712596a-6013-4840-a1a5-1ded98a19adf,635626,Landing Page Submission,Direct Traffic,200,0,14,262.11
bea43903-b3d0-4ea5-be84-751e271d84d6,635613,Landing Page Submission,Google,417,20,5,375.75
31c3877c-b41e-44aa-a9b2-9e56c788c87b,635601,Landing Page Submission,Google,85,0,4,68.67
c0856353-5b9f-4219-b544-dd3b27e0472e,635587,Landing Page Submission,Google,190,0,3,26
06364896-9bd0-47fb-a894-9c198420bf76,635575,Landing Page Submission,Organic Search,80,0,3,85
a3635718-e614-44e9-92b6-d9cfd727eb0d,635574,Landing Page Submission,Direct Traffic,110,0,4,198.5
728c42d6-4061-4083-9deb-91abefa4c7fa,635571,Landing Page Submission,Direct Traffic,70,0,2,2
6baba346-8f91-4100-84ec-d26a759ff6ed,635570,API,Olark Chat,10,0,0,0
db76c8dc-d6af-484f-ac83-df03b4678295,635552,Landing Page Submission,Direct Traffic,125,20,5,108.75
8f9de95b-1d94-44ba-8e0d-e6d0756e482d,635498,Landing Page Submission,Google,95,0,6,34.67
950d73d4-c7c1-4576-b791-7f0d2b8cb8fe,635486,API,Google,240,30,5,81
eaa1b3f4-4c10-4a3f-8c16-8a7ed54ba898,635475,Landing Page Submission,Google,255,0,3,27.5
5d0efd89-0a6f-42c6-91fd-93ea87e4d753,635473,Landing Page Submission,Google,140,0,3,91.33
86a57bf2-3880-476d-8cab-58a6439f2da5,635453,API,Google,275,10,4,65.33
47713dd4-88e2-4a6e-97a2-4ddff6f5ce62,635449,Landing Page Submission,Google,120,0,2,171
a37be853-5d9b-43dc-b8c0-07b12257cb56,635448,Landing Page Submission,Direct Traffic,140,20,7,219.25
445b3c34-f959-4f41-a746-2d6431074207,635443,API,Olark Chat,0,0,0,0
f61c3ec9-4807-4ba5-9d90-3aab7005e070,635434,Landing Page Submission,Direct Traffic,150,0,3,68
911ac342-f800-4975-b1a3-aa52bd230261,635407,API,Olark Chat,20,0,0,0
92c86fae-b711-46ff-abcb-5440e86c8e6d,635406,Landing Page Submission,Organic Search,140,0,5,68.25
035ff3c8-3683-4394-b965-5d76be62dc7f,635377,API,Olark Chat,0,0,0,0
669dc0e3-c987-4378-9dcf-96f83a7a5e71,635375,Landing Page Submission,Google,365,0,11,400.83
6836d63b-3b70-4960-9ee6-825eaaec46f5,635362,Landing Page Submission,Google,185,0,4,42.33
4b7973c9-c7b2-4d06-bd8c-0837af884a58,635351,Landing Page Submission,Google,125,20,5,82.33
77527571-a0eb-471f-9d2d-3f86e55dc249,635337,Landing Page Submission,Google,265,0,6,61.25
1716f92e-8cfc-464a-b358-601e6e9d984f,635332,Lead Add Form,Reference,-10,0,0,0
48e94be1-7228-4c98-82a2-860d742d3515,635330,API,Google,90,0,4,67
7278f0c8-6a8e-4ab7-8a8e-9241482afd15,635329,Landing Page Submission,Direct Traffic,100,0,5,179.5
bc6fb9f5-95b2-45d6-8451-dbb3f96d2353,635328,Landing Page Submission,Google,100,0,4,54.33
1eb83ac6-64de-4e39-aa0c-e89a57499b45,635319,API,Google,80,0,2,90
8b2891a1-4d88-4a7b-99e7-e3c8ceb053eb,635315,Landing Page Submission,Direct Traffic,160,30,5,98.6
1837d828-52a9-41f2-92cd-afe04d74a763,635314,Landing Page Submission,Google,150,20,5,119.6
2f82fbaf-69f1-486d-a0ff-dcef75b93a24,635041,Lead Add Form,Reference,50,40,0,0
175611de-436d-11e6-b61b-22000aa8e760,635028,Lead Import,,10,0,0,0
206c6fc4-1e47-44a0-93b5-fd0c2957c0fd,635026,Landing Page Submission,Google,110,0,3,43
1e01dd13-a0a4-4a00-a586-82eabfd512c4,635021,API,Google,110,0,2,89
7ab84995-e818-4494-be42-38a739f03893,635018,API,Google,280,180,14,240.4
7d193341-10f7-49b4-979a-b016b78e5594,635017,Landing Page Submission,Google,150,0,6,92.8
b6a8ef9d-16ae-40e0-9aab-b648aa144efd,635012,API,Google,70,0,2,453
df906b70-1b5a-4b8e-abf8-15d25a559840,634997,Landing Page Submission,Google,90,0,3,133.5
ccd0f62b-f1aa-41f9-baf4-e5e38b300e21,634994,Landing Page Submission,Direct Traffic,145,0,5,268
3a56d2e6-aa4f-4577-8e76-04eb014ca9f0,634986,API,Google,150,0,4,169.67
b172dfda-9ee5-45dc-abe6-56f745c7d537,634982,API,Olark Chat,10,0,0,0
49ebdc35-ceb1-4b95-ba1b-ca65191fa01d,634981,API,Google,60,0,2,283
a1ac8b22-970d-4c0e-bbf5-206689f9a012,634965,API,Google,180,0,2,189
c8701a97-8f45-447d-9e67-258c5341234b,634963,Landing Page Submission,Google,145,0,5,164.6
3a4f7903-119b-48d4-a564-5cb70ceea4bb,634960,API,Google,105,0,2,0
84a28ad0-be79-46f7-8360-1792efff94a3,634919,API,Google,60,0,1,0
2c85fdee-29d8-4ffd-9407-33686a02aa45,634917,Lead Add Form,Reference,120,40,0,0
c0abb011-77e7-44ce-9a31-df872d570782,634915,Landing Page Submission,Direct Traffic,130,30,3,4
ccfd48ba-b5ce-4028-be18-c1f63de1a82d,634911,Landing Page Submission,Google,110,0,3,389.5
b6249bc9-4839-4ce3-93cd-2827c73eb968,634902,Landing Page Submission,Direct Traffic,340,0,7,117.67
ce04a5a0-e2ad-4281-9b8f-32ad6b184a80,634882,Landing Page Submission,Direct Traffic,360,0,27,101.45
c670af6f-3211-455a-a0fe-93b82dbd1a68,634878,Landing Page Submission,Google,140,70,7,158.75
2f560182-beb3-4225-86c9-d9314f8b0bf5,634875,Landing Page Submission,Google,120,30,3,31
47eadc99-a34c-47b9-aa4b-dfdd3ca724c3,634868,API,Olark Chat,20,0,0,0
d0108398-6470-4f12-9608-463cf340e156,634857,Landing Page Submission,Direct Traffic,70,0,1,0
1134ad2d-bc21-4a5e-9ed5-b7d3e048f32f,634850,API,Google,70,0,2,606.5
b43b0155-a873-4ad1-b9d6-f37c6162475a,634849,API,Olark Chat,0,0,0,0
5c9ab10d-2515-43c6-91ef-eb9bac316fec,634847,API,Olark Chat,0,0,0,0
b4d86fa1-53d9-4a27-8d0c-f6603a562184,634844,API,Google,60,0,2,0
3bc68d79-fd65-4d30-8a9a-4af921864cc3,634843,Landing Page Submission,Organic Search,160,0,5,49.75
bac862e0-1a38-471f-91b3-5877ba69dd95,634823,API,Google,100,0,3,88
cedc7d7b-4bd9-4a32-b7f1-0e615e159b2c,634817,Landing Page Submission,Google,90,10,4,152.33
db7df067-c985-4d24-80af-c72990c68904,634813,Lead Add Form,Reference,50,0,0,0
678dc815-03c9-4f8f-a351-9e7f38a7e750,634799,Landing Page Submission,Direct Traffic,255,0,8,187.67
efd4f765-4834-44d7-abf9-024895b3d01f,634783,Landing Page Submission,Direct Traffic,80,0,1,0
ea888f99-66a6-48f4-9ceb-92fabfa65ea4,634782,Landing Page Submission,Organic Search,100,0,3,159
263a55ab-7326-408d-bb13-421d382e916a,634779,Landing Page Submission,Direct Traffic,270,0,7,139
488810a0-4ba7-45bb-9948-bc78ee29ea9a,634776,Landing Page Submission,Organic Search,100,0,5,93.25
953c87e8-3441-48c0-9c82-ec87279edfe2,634763,Landing Page Submission,Organic Search,165,0,2,8
2ff668a0-9582-49dd-8053-07cec5e9829b,634758,API,Google,70,0,2,620
febdb3a0-51ca-497e-8060-9eb382a53a6b,634753,API,Google,70,0,2,563.5
d3d14cda-6344-43fc-95b8-d12856b9259b,634731,Lead Add Form,Welingak Website,0,0,0,0
cff5dee5-5860-480e-a22a-22e9dcbb43f2,634728,Landing Page Submission,Direct Traffic,90,0,4,18.5
1b8da546-c00c-44dc-ac6c-d8a9f30f372c,634708,API,Olark Chat,0,0,0,0
a8cc6f2c-15e3-499e-b0e8-3893560dd309,634700,Landing Page Submission,Google,170,0,6,441.5
d79b92a9-9efd-4033-bc92-d94d639a7fe4,634699,Landing Page Submission,google,80,0,4,13
cdfa4701-f06f-4596-a1a4-51f1610154a5,634691,Landing Page Submission,Direct Traffic,100,0,2,6
bf72816d-9765-4f31-ba9d-72e46fbb9644,634690,Landing Page Submission,Google,105,0,5,121.5
09426c50-b95e-47c9-ad40-c9fd85a4f91f,634685,API,Google,170,0,6,160.8
fe03dd1f-7f07-48d6-adee-e15e1df4c8d2,634669,Lead Add Form,Reference,-20,0,0,0
97519db7-2f15-4849-b461-640bb677cbc3,634664,Landing Page Submission,Organic Search,205,0,9,414.43
597169d6-a4bb-4efb-807b-17b0fd928492,634647,Lead Add Form,Reference,105,0,2,102
c8d2c995-df48-42db-a885-96daa1e5a1ac,634642,Landing Page Submission,Organic Search,140,0,4,63.67
621e94eb-9c60-412f-adcb-fb45888cc00f,634641,Landing Page Submission,Direct Traffic,145,0,3,88
d40ee417-53af-49a6-8dc2-284591f2497a,634636,API,Olark Chat,10,0,0,0
e55f3c67-b90c-4091-a317-33acc1360036,634632,Lead Add Form,Reference,0,0,0,0
7ba8d0be-f334-48d8-866f-ad0f20d61465,634631,Landing Page Submission,Direct Traffic,90,0,2,1
09461af2-1913-4ade-8d3e-87005d0b5b4b,634627,Landing Page Submission,Organic Search,120,0,3,54
bbe44370-ea5a-4e46-99d9-d32cfbd32199,634618,Quick Add Form,,-10,0,0,0
42b2a8fe-f489-406c-9080-5298181beba5,634607,Landing Page Submission,Google,125,0,2,109
05a29e16-4550-4c8f-b485-137193641196,634595,Landing Page Submission,Organic Search,90,0,4,40
c6ee01dd-cd3b-40b6-8b83-6f4939457448,634594,Landing Page Submission,Google,170,0,5,102.75
2f37186e-ae0d-4287-86a3-1078d2178387,634592,Landing Page Submission,Google,155,0,4,172.75
82eccae5-e43b-4e91-85c6-7525dc13941c,634560,Landing Page Submission,Organic Search,130,0,6,26.2
a7facb58-a50e-44a4-9c05-5a43fe9d01ca,634536,Landing Page Submission,Direct Traffic,60,0,1,0
459a5e4f-c271-43ba-9853-7e2c5480a5e9,634529,Landing Page Submission,Google,260,0,6,137.5
8821ce59-918b-47e2-b4c3-6b217098853d,634513,API,Organic Search,130,0,5,254.75
71a5695e-d8bf-4ffb-8c62-5896bbd234c1,634511,API,Olark Chat,130,0,1,0
58526373-ac53-4ad4-8b3f-4239b02a3372,634484,Landing Page Submission,Direct Traffic,130,0,2,3
1d70cf6e-c463-4d05-84ac-063fc6acb673,634478,Landing Page Submission,Google,100,0,4,5
0b6370f0-213b-4853-adff-445ebad3e8d4,634474,Landing Page Submission,Google,110,0,4,77.33
7e442d66-922c-4bda-b173-a7f0c2a34dd7,634466,API,Google,80,0,4,72.5
a0e1b6d0-2981-41be-84b7-df2981440ac6,634459,Landing Page Submission,Direct Traffic,120,0,4,82
e6c345f8-d6e4-493a-a380-13fe9ddc9247,634422,Landing Page Submission,Google,85,0,4,34
dc53f6d8-29af-4ea1-9eb6-16f8175530e0,634396,Landing Page Submission,Direct Traffic,100,0,4,131.33
f0069f94-c794-44bc-aa77-ed121891833f,634389,API,Organic Search,150,0,7,51.83
b8e9de98-5226-4f7b-83be-43ca6b78f04f,634368,Landing Page Submission,Direct Traffic,130,0,7,16.8
cf045ec0-3778-49c1-9ff3-91fd64515948,634356,API,Olark Chat,20,0,0,0
432c1502-fafe-4dc2-ac3b-f1d993c65370,634343,Landing Page Submission,Google,165,40,7,139
c931f77c-851b-4098-b762-07570bdab4d9,634320,Landing Page Submission,Direct Traffic,60,0,2,22
12472ea6-dc59-499a-9479-b5e5a965d3ef,634314,Landing Page Submission,Direct Traffic,110,40,2,4
497f1592-2954-4cac-bea9-eb8299b6bb13,634310,API,Direct Traffic,220,0,17,219.54
49ac58dd-08eb-47ad-afca-b9c75c8a11b6,634306,Landing Page Submission,Direct Traffic,185,0,6,92.67
779d4763-1a96-44ed-84c7-8f3420fd126e,634298,API,Olark Chat,0,0,0,0
6fc16b48-81b1-4460-a106-6b3ffc1750fc,634271,API,Olark Chat,30,0,0,0
25b23662-2da1-48ae-9cf1-b1a5b2a31bb6,634263,Landing Page Submission,Google,175,0,5,78.5
db323639-2a95-4c9a-b2df-ed5b856501cb,634254,Lead Add Form,Reference,60,40,0,0
762496da-6cf6-40be-9258-802c6ba6ab6e,634244,Lead Add Form,Reference,135,0,0,0
a27000ab-4a0b-4231-9ee2-a1a9e85b90ef,634237,Lead Add Form,Reference,-20,0,0,0
4d0d7ff2-a458-4b09-80b4-a493efc9fba5,634228,Lead Add Form,Reference,105,0,0,0
ccf1d6b3-6893-41bd-89e6-df4102f39895,634222,API,Google,80,0,2,807
d0739b01-4d6d-41f8-852d-c55d64cb95be,634217,API,Olark Chat,60,40,0,0
9836d58d-a4a8-4d67-9a7a-864731f4da1d,634213,API,Google,80,0,3,227
5b2c8fca-d54b-4b85-a079-91ae933296bc,634190,API,Olark Chat,30,0,0,0
68e00577-3978-48c9-a723-de63c19664bf,634175,Landing Page Submission,Google,140,0,4,103
6e301d92-f556-4d70-b0ba-7b01830f1df6,634167,API,Olark Chat,45,0,0,0
36716d6f-6fe1-42dc-8143-5890ab475049,634153,API,Google,100,20,2,677
c2c4668c-90e3-4753-baf3-82ff39017d5b,634127,Landing Page Submission,Organic Search,130,0,7,135
5f49e2cf-1f8d-4485-8d03-81fe26510b42,634125,API,Google,80,20,2,82
3bb24d97-259a-4436-9de7-4f7ee0805e43,634106,API,Olark Chat,140,0,0,0
e33719f6-4028-4d70-8fa1-5481c2e89d7f,634102,Lead Add Form,Reference,0,0,0,0
c00ed6a5-b70d-4a9d-b324-45b54017a1c1,634094,API,Google,80,0,4,450.5
7c31268d-3205-4b2a-9002-5020dc0fff00,634092,Landing Page Submission,Direct Traffic,290,100,9,95.43
d4b72386-5460-4a90-a4e2-1cbaa927cbad,634084,API,Olark Chat,45,0,0,0
ef6f19e4-bb71-4b38-a782-8b05f4fcf400,634083,API,Olark Chat,0,0,0,0
bacce812-1689-4e4e-a109-db95d97d6cba,634082,Landing Page Submission,Google,90,0,3,582
ff31a653-082a-4fd1-a6fa-e2d4fa19cb11,634078,Landing Page Submission,Google,50,0,2,141
186882cb-862f-432d-a718-8fbe2b8b64c6,634068,Lead Add Form,Reference,-10,0,0,0
ede58fc6-9182-4b5c-9c31-07f22d0947e2,634060,Lead Add Form,Welingak Website,40,20,0,0
9e2ed79c-5959-44ee-b7a5-0d896d730344,634057,Landing Page Submission,Organic Search,150,10,3,306
84198fb6-a579-4f25-80c9-3ad6cf3b13dc,634056,Lead Add Form,Reference,10,10,0,0
01b01543-5f22-4bbe-a8c0-178cfd209926,634053,API,Google,90,20,2,293
3d7f214b-2eac-49af-a4a6-e23d3cf880e4,634051,Lead Add Form,Reference,0,0,0,0
59996c52-d485-48c6-9777-d8deaec1e4ab,634047,Lead Add Form,Reference,0,0,0,0
156474e3-446d-407f-95a2-e0fd58d740c7,634043,Lead Add Form,Reference,0,0,0,0
6cb07bc3-6d9d-47a4-81e1-5c50011e380e,634040,Lead Add Form,Reference,0,0,0,0
33646db8-50d2-4b90-b953-64210b3d237d,634036,Lead Add Form,Reference,80,80,0,0
2a3cedcc-ae4d-4a9b-b97f-16edb2eb6cac,634029,Lead Add Form,Reference,10,0,0,0
419ae0f6-7c68-439a-a25c-3152d9fe8632,634027,Lead Add Form,Reference,10,0,0,0
2c0b2139-7541-4724-89ff-7b4e76ee62a5,634024,Lead Add Form,Reference,10,0,0,0
46ec38d7-3e9d-4a24-adb9-4ff4d4549be8,634019,API,Google,60,0,0,0
10356427-09ca-4dd5-931c-3703130d3ba4,634018,Lead Add Form,Reference,55,10,0,0
6317608b-82f6-4279-8964-428a56c1bebe,634015,Lead Add Form,Reference,30,0,0,0
ef373a91-2e60-4cb4-9661-f64c348bdca2,633999,Landing Page Submission,Google,135,0,6,62.5
8eb937b3-c942-4d72-b396-aade01840c45,633998,Landing Page Submission,Organic Search,190,0,8,142.86
0a2847a1-4d0b-4748-8963-5e346a84ff0a,633996,Landing Page Submission,Organic Search,170,10,8,123.33
ae5c0d86-4add-4a24-abd0-310913a2bc4d,633990,API,Olark Chat,0,0,0,0
3788de8c-f087-473c-814a-21a7df4dad7d,633983,Landing Page Submission,Google,90,0,5,64.75
3cdfd474-3f10-408c-bb4f-95fdcff02895,633971,API,Olark Chat,60,0,0,0
37465564-9752-4a25-adb0-8beeb99b7a95,633965,Lead Add Form,Reference,10,0,0,0
d0849dba-2a45-4672-9e10-12a1248e8539,633962,Lead Add Form,Reference,0,0,0,0
35889727-7371-40f3-8451-b267a328a283,633959,Lead Add Form,Reference,20,0,0,0
c20320d6-6059-4e80-9b3f-d774442c92c4,633956,Lead Add Form,Reference,0,0,0,0
bcfdd00e-99d2-4be1-b09b-a6260a63dade,633945,Lead Add Form,,50,0,0,0
8dbdab2f-a5e0-4a53-88be-851bcfc9e61b,633941,Lead Add Form,Reference,30,0,0,0
e626e015-ca8d-431a-a3ea-f4a5cc1d8e6f,633939,API,Google,280,0,5,184
ef149ca6-8147-4f93-9c33-a069e0a70ed1,633928,Landing Page Submission,Google,85,0,3,26.5
1c67c1ec-e49b-4543-b05e-e039c536bcfd,633926,Lead Add Form,Reference,0,0,0,0
5466f42c-df44-46f9-8bec-0a2e29dd33bc,633922,Lead Add Form,Reference,20,0,0,0
ffa52122-825c-4fee-a24d-2795368ec6cc,633921,Landing Page Submission,Organic Search,90,0,3,276.5
281154db-fac5-41b9-b798-6933fb714f46,633915,Lead Add Form,Welingak Website,-10,0,0,0
28d2759d-39fc-40de-9091-90130c68edb2,633914,Lead Add Form,Reference,0,0,0,0
b8debc36-ee25-4096-99d6-8878b22e141f,633912,Landing Page Submission,Google,130,20,4,71.5
a9c343bc-1984-4af9-ae81-7d270f8cc4d6,633910,Lead Add Form,Reference,10,0,0,0
b77a1e61-a78c-4862-a16f-61d6ad01bce6,633903,Lead Add Form,Reference,0,0,0,0
d0a8a0aa-fabd-410a-ad18-e88d6d8ab56e,633904,Lead Add Form,Welingak Website,20,0,0,0
3edc23ef-e2f6-4733-a985-0c8df253ca8d,633882,Landing Page Submission,Google,105,20,5,92
0c67a2d3-58d8-48ae-b350-eedf39d4fedb,633878,Landing Page Submission,Google,80,0,4,7.33
fa561da8-69b4-45b6-8bdd-ebdabd1647c4,633876,Landing Page Submission,Organic Search,120,0,7,170.33
743e4f11-4fb2-44c4-a928-8d717ebe522f,633871,Landing Page Submission,Google,150,40,6,214.5
6390db16-9652-4017-99f7-35540821593c,633863,API,Olark Chat,10,0,0,0
26ae4af0-53c2-42f6-b10c-39458b09777f,633862,API,Olark Chat,0,0,0,0
ba930bfa-2e1c-4993-b2e9-3a4a166ee8ec,633844,Landing Page Submission,Google,190,70,5,80
d95645df-64e6-4339-953e-6e27a8fb5fe8,633842,Lead Add Form,Reference,35,0,0,0
33028a4d-c3ad-4b48-a69c-a72c0ac6cd41,633828,Landing Page Submission,Google,100,0,3,55
867ac02d-0507-4ddf-97e4-5f7bb538021f,633825,Landing Page Submission,Direct Traffic,70,0,4,100.67
535a2f5b-581c-47c0-9f69-73c3b1ca7c5c,633813,API,Google,80,0,2,202
77588fe5-8c94-4286-acb7-dd0e12517b40,633810,API,Olark Chat,0,0,0,0
71658a38-9e4a-4c53-b10c-97542bda9938,633800,Landing Page Submission,Direct Traffic,70,0,2,6
b507318e-e636-41c3-aaef-7f1430d6cb05,633795,Landing Page Submission,Google,90,0,4,52.67
d548459b-dcf4-4ff6-9533-16f32e4d55a3,633778,Landing Page Submission,Google,160,40,8,310.43
ef57c16d-b473-44e3-9b0c-bf2a42f47876,633777,Landing Page Submission,Google,80,0,3,510.67
e480505a-4772-4df9-81ae-fd822341026e,633775,API,Google,80,0,2,607
b31f4d6e-bc6c-44c8-84a8-9a37cbd3c2e8,633770,Landing Page Submission,Organic Search,100,0,5,39.75
6f9bdf8d-21ff-4615-9811-168922e89193,633759,API,Olark Chat,-10,0,0,0
4b428f8f-97d8-4427-ad5a-e1bcf8a2ae8d,633746,Landing Page Submission,Organic Search,90,0,3,314.33
fd944c47-e186-4980-943b-4c7e05572f4f,633744,Landing Page Submission,Google,85,10,4,370
4a0a0e7b-2ebc-4b27-b0fe-64bca266cc98,633731,API,Google,60,0,2,0
02f14a17-41db-481a-8330-b8c6f3b51c47,633715,Landing Page Submission,Google,80,0,3,41.5
e009cee8-c856-4e5b-b071-baa4b72a4850,633680,API,Google,90,20,3,259
4514f068-9fff-4676-a6d8-467d4072f336,633673,Landing Page Submission,Direct Traffic,80,0,2,3
79fe04d1-9678-47a0-8347-2f5e89990c39,633646,Landing Page Submission,Direct Traffic,130,0,8,55.14
61e487c0-ad39-44d3-86df-9800af069a30,633630,Landing Page Submission,Organic Search,120,0,6,49.6
bdbf000f-6b25-4864-a853-655409f78b85,633621,Landing Page Submission,Google,125,0,5,121.75
b9834a8b-9ab8-40b5-9d85-921f00aa6dd9,633608,Landing Page Submission,Google,80,0,3,53.5
c591dd12-ebb4-4bc7-9421-a105cbb9def5,633605,Landing Page Submission,Google,100,0,2,4
ccf53f94-9237-43f4-959b-700093c04c20,633595,Landing Page Submission,Google,85,0,5,78.75
675b7dfe-614f-4b54-92f4-aaafa2bcea0f,633562,Landing Page Submission,Direct Traffic,175,0,2,9
9c6a79b8-0599-4594-aa00-761fde73b344,633550,Landing Page Submission,Direct Traffic,100,0,3,5
d0901827-659b-4413-969a-ad77f5074a18,633548,Landing Page Submission,Google,90,0,2,2
01ade6a5-8289-49f6-9b31-da56f39664be,633531,Landing Page Submission,Google,165,10,6,35.6
cf2e3d96-0e44-4b5f-bfdb-41cf49057d80,633527,API,Google,100,0,3,272
85bb2390-ce3b-4b4d-a3f6-2f6bbc2ffdb6,633515,Landing Page Submission,Direct Traffic,310,0,3,362.67
8930db53-7a68-4f45-97cc-93cc47220b86,633484,Landing Page Submission,Direct Traffic,110,0,5,150.75
649caa1e-3042-45e3-9eda-abf5354bb2a3,633476,Landing Page Submission,Google,200,70,8,141.71
32cf29b8-420b-4753-ab0b-1fb4a8a1b3f4,633475,Landing Page Submission,Direct Traffic,160,0,3,327.33
47fe467c-0db4-4c4c-bf7c-65432884b2b9,633455,Landing Page Submission,Google,80,0,4,40.67
380039c6-5d05-41dd-94ff-f22c7e159716,633453,Landing Page Submission,Direct Traffic,110,0,2,4
b3c65181-06c9-4b68-a124-b5034b23a375,633445,API,Direct Traffic,60,0,1,0
0011be30-fa97-465b-8e44-0ae83dff7eed,633443,API,Google,60,0,1,0
24b8ec45-0b4b-411d-b06c-139a700d8903,633440,API,Olark Chat,0,0,0,0
dbaafb73-af3f-4963-b146-a923038210ea,633407,Lead Add Form,Reference,40,30,0,0
28d51708-d579-4874-976e-7fd5b312ff1f,633399,Landing Page Submission,Direct Traffic,210,0,9,83
d9d47db3-dc33-4e0b-b6ed-cb140f0a78c5,633392,API,Google,80,0,2,355.5
d6279e7a-9739-4c75-8cf9-639ece9afa97,633380,Landing Page Submission,Organic Search,140,0,4,132.5
2ee207e6-f5de-426a-88a2-1ee0ea96e7fa,633375,API,Google,150,0,8,164.33
13ecfc67-6590-4b8b-9a6e-cd3552c2e2b7,633372,API,Olark Chat,0,0,0,0
2d6dfd20-5677-4acf-97d8-617e4bb8d377,633361,Landing Page Submission,Organic Search,80,0,3,44
3a6e1506-5df1-411d-9f53-24cd82e1b3cf,633358,API,Olark Chat,35,0,0,0
9e8c7bc5-2891-4312-8b97-2d8a43aa9ea5,633341,Landing Page Submission,Google,90,0,2,219
91d6d3e6-f336-48ba-b07d-3f621fc850b7,633337,API,Google,255,0,3,331
0cd0cd55-6755-4630-ae19-dce5b210b226,633335,API,Google,190,80,2,0
6eb75d96-2dcc-4d24-8496-f5853c06575a,633316,Landing Page Submission,Direct Traffic,80,0,3,56
41b1393d-de74-4e5a-a7e2-645563c39ddb,633312,Landing Page Submission,Google,187,0,3,81.5
e8e9ad02-ca96-4813-8b1e-a74d37fd71fa,633311,Landing Page Submission,Direct Traffic,110,0,4,17.67
2ca3ad57-29d1-4b70-bf70-4db2c71baa08,633307,Landing Page Submission,Google,70,0,2,46
55c6e8ee-4663-477a-9399-e6252a55c7b9,633260,Landing Page Submission,Google,80,0,3,49.5
edc14a3d-fe3c-4a7b-80a3-f56eff0f63fa,633243,API,Olark Chat,20,0,0,0
abc5d04a-b058-4fca-bab5-7d8853fef92d,633239,API,Google,90,30,2,0
d745bcfc-de0f-47c1-873a-e393ef9d9044,633182,Landing Page Submission,Google,145,0,3,8
71c53367-b01e-4642-b1c3-258f38f0f231,633177,Landing Page Submission,Direct Traffic,140,0,2,6
086d5cd6-c7df-4cc0-a61c-a939bbb80695,633175,API,Google,10,0,2,0
fb87816a-afee-41c2-8160-1503ca3113f3,633173,API,Olark Chat,60,0,0,0
c59054f4-d4f6-4e10-b472-fbf3cacce01c,633166,API,Olark Chat,85,0,0,0
e5df8d42-fbbf-4f91-985b-84d583932607,633154,API,Olark Chat,140,70,4,89.33
bac5ab35-02e1-4558-ba2a-14b158c191c2,633149,API,Olark Chat,0,0,0,0
66d2e24a-1915-4a0a-87b9-04b5def68420,633143,Landing Page Submission,Direct Traffic,110,0,2,15
55c2c32b-e9d7-45d0-8575-d7eee4e4b6b0,633140,API,Google,80,0,2,338
59cdbd28-d8a6-4b86-9709-4d654d1b0dc9,633132,API,Olark Chat,0,0,0,0
2cf4636b-2fcc-4dab-8f1f-bee6d5b0d68d,633126,Lead Add Form,Reference,35,0,0,0
5253d960-286e-4ece-afaa-ac3c8775b7aa,633122,Lead Add Form,Reference,55,0,0,0
7b00aa14-d76a-448c-bb99-9af1e1088018,633120,Lead Add Form,Reference,0,0,0,0
8e5f90b6-cf07-4d59-a22a-bc3f34048b98,633116,Lead Add Form,Reference,0,0,0,0
1f1e622d-779d-470d-9065-6f8631470c77,633114,Landing Page Submission,Google,70,0,3,109
cff1d8c8-6e68-4cb0-9109-c3cc97bb7c68,633112,API,Olark Chat,20,0,0,0
72d6e6ab-97f9-4d9f-bf49-01f1eb8d3e41,633105,API,Olark Chat,10,0,0,0
9abefa62-fd2b-45e6-adf3-9cfd70334514,633104,API,Direct Traffic,230,170,17,342.5
d00f4272-5596-41ee-a6e2-7772c9bde425,633070,Lead Add Form,Reference,10,0,0,0
96afa047-8125-4e41-a22b-cd85d6a8624e,633061,Landing Page Submission,Direct Traffic,235,0,3,17
f40f454e-8ce7-422b-bb9e-5ea2ac9dafdf,633046,API,Google,185,0,3,207.5
d64e6081-dd90-42ee-8569-aa05f5eb264d,633027,API,Olark Chat,120,70,0,0
d235be16-8fb9-4fbd-b01f-62ea13dded05,633014,Landing Page Submission,Direct Traffic,90,0,3,12
86f8d1b8-a01d-47cc-9426-9bd202f369b4,633013,API,Olark Chat,50,0,0,0
ddb3c5cb-a447-4984-b702-2eaa384ce718,633009,API,Google,60,0,2,74
b2243ba8-b392-4781-8f23-2ee8d82f1d42,632997,API,Google,60,0,2,596
3f745707-f08a-465d-9914-d21a8e17bb5f,632988,API,Google,90,0,3,242.33
e7816513-a429-42bc-8957-e3ea16f33c17,632984,API,Google,70,0,3,451
6a812395-bcf0-4763-aa03-171041b24eaf,632948,API,Olark Chat,0,0,0,0
